id,Booking_status,Probability
43367,1,0.8608701
43368,1,0.92740923
43369,0,0.09366442
43370,1,0.56543684
43371,0,0.4851829
43372,0,0.40170854
43373,1,0.73106426
43374,0,0.08820417
43375,0,0.083925776
43376,0,0.17946216
43377,1,0.6291199
43378,1,0.7708085
43379,0,0.018842855
43380,1,0.8251462
43381,0,0.16088523
43382,0,0.07051732
43383,0,0.16161929
43384,1,0.8746556
43385,0,4.9890905e-06
43386,1,0.5951931
43387,0,0.059619986
43388,1,0.8144557
43389,1,0.8524249
43390,0,0.24806063
43391,0,0.3302617
43392,0,0.09502269
43393,0,0.23045895
43394,1,0.5159329
43395,1,0.601757
43396,0,0.10058477
43397,0,0.3951328
43398,0,0.26180267
43399,1,0.75382286
43400,0,0.1306611
43401,1,0.90670973
43402,0,0.049686164
43403,0,0.4319955
43404,0,0.1703044
43405,0,0.0973368
43406,0,0.3299671
43407,0,0.23607472
43408,1,0.7013616
43409,0,0.14898288
43410,0,0.41661125
43411,1,0.8304747
43412,0,0.23731042
43413,1,0.7004097
43414,0,0.23149109
43415,0,0.15507725
43416,1,0.8842013
43417,0,0.111095235
43418,1,0.79343265
43419,1,0.7002931
43420,0,0.109437935
43421,1,0.8263851
43422,1,0.9460888
43423,0,0.2029135
43424,0,0.101898976
43425,0,0.35900107
43426,1,0.73995775
43427,1,0.5536696
43428,1,0.77225053
43429,1,0.7181188
43430,0,0.066323005
43431,1,0.68141663
43432,0,0.0034560007
43433,0,0.45859462
43434,1,0.63908446
43435,0,0.0061141285
43436,1,0.7892772
43437,0,0.070908286
43438,0,0.29161838
43439,1,0.68620145
43440,0,0.008469074
43441,1,0.877012
43442,0,0.06497826
43443,1,0.83126676
43444,0,0.42253414
43445,0,0.20402354
43446,1,0.81558925
43447,1,0.9402837
43448,0,0.35036144
43449,0,0.16403477
43450,1,0.67595553
43451,0,0.08024606
43452,0,0.038518474
43453,1,0.75469726
43454,0,0.21591559
43455,1,0.82674134
43456,0,0.14945534
43457,1,0.56870407
43458,1,0.8878386
43459,0,0.12612185
43460,0,0.4778334
43461,0,0.24284314
43462,0,0.41267312
43463,1,0.5167086
43464,0,0.27797017
43465,0,0.050048374
43466,0,0.23361017
43467,0,0.08060443
43468,0,0.026478857
43469,0,0.089208335
43470,0,0.064978875
43471,1,0.77902734
43472,0,0.43953523
43473,1,0.722972
43474,1,0.52702236
43475,0,0.047912624
43476,0,0.35640892
43477,0,0.02726049
43478,0,0.49686334
43479,1,0.78972495
43480,1,0.68071455
43481,0,0.34644547
43482,1,0.90070885
43483,1,0.5573244
43484,0,0.15065454
43485,0,0.13163531
43486,0,0.011458119
43487,1,0.6381561
43488,0,0.434297
43489,1,0.83488584
43490,0,0.21871547
43491,0,0.15545495
43492,0,0.103091896
43493,1,0.5114098
43494,0,0.07383163
43495,0,0.14295098
43496,1,0.61359715
43497,1,0.73890096
43498,1,0.665562
43499,1,0.57959175
43500,1,0.54689485
43501,1,0.7805663
43502,0,0.49049193
43503,0,0.15709227
43504,0,0.16579635
43505,0,0.118093096
43506,1,0.5616916
43507,0,0.048666563
43508,1,0.9400804
43509,1,0.805143
43510,0,0.1619695
43511,0,0.38371164
43512,0,0.3027034
43513,0,0.0027542517
43514,1,0.52261287
43515,1,0.74622375
43516,1,0.68153566
43517,1,0.8783464
43518,1,0.8426814
43519,1,0.5046303
43520,0,0.44869277
43521,0,0.3099521
43522,0,9.288292e-25
43523,0,0.09591371
43524,1,0.7346799
43525,1,0.6584951
43526,0,0.22928014
43527,1,0.69189435
43528,0,0.4590762
43529,0,0.3668392
43530,0,0.116183706
43531,1,0.7596847
43532,0,0.06708259
43533,1,0.5504783
43534,1,0.58246136
43535,0,0.4777335
43536,0,0.26942027
43537,1,0.7238313
43538,1,0.5536095
43539,0,0.40553036
43540,1,0.85464984
43541,0,0.109244555
43542,0,0.042551376
43543,0,0.095151134
43544,0,0.0032709052
43545,0,0.462435
43546,0,0.43693182
43547,1,0.91017956
43548,0,0.12528968
43549,1,0.5049854
43550,0,0.12276053
43551,0,0.16687241
43552,1,0.7335063
43553,0,0.41895175
43554,0,0.32496288
43555,1,0.7925178
43556,1,0.93892986
43557,0,0.18241641
43558,0,0.2757318
43559,0,0.27087858
43560,0,0.05188232
43561,1,0.6731019
43562,0,0.28067672
43563,0,0.34585115
43564,0,0.0037245473
43565,0,0.005078878
43566,1,0.95213616
43567,0,0.07843834
43568,1,0.94713557
43569,1,0.507791
43570,0,0.115134515
43571,0,0.2609587
43572,0,0.00016737498
43573,0,0.09000854
43574,0,0.2227595
43575,1,0.53524464
43576,1,0.6653949
43577,0,0.2677365
43578,1,0.5544759
43579,0,0.018903077
43580,0,0.1044161
43581,1,0.7695407
43582,1,0.7693661
43583,0,0.45706072
43584,1,0.87570673
43585,1,0.5638705
43586,1,0.6524382
43587,0,0.38714415
43588,0,0.15097292
43589,1,0.6090756
43590,0,0.30340317
43591,0,0.18826912
43592,0,0.40313998
43593,0,0.4266778
43594,0,0.4267122
43595,1,0.76101243
43596,1,0.5079102
43597,0,0.28542182
43598,0,0.3760783
43599,1,0.95484865
43600,1,0.66258544
43601,0,0.21783629
43602,0,0.19732673
43603,1,0.72274244
43604,1,0.6393541
43605,0,0.16492723
43606,0,0.42429236
43607,0,0.084948115
43608,1,0.71551466
43609,0,0.15867765
43610,1,0.7111394
43611,1,0.7687751
43612,1,0.8235923
43613,1,0.71124667
43614,1,0.7226915
43615,1,0.7447211
43616,0,0.13083962
43617,0,0.019263042
43618,0,0.41130725
43619,0,0.45417565
43620,0,0.16435754
43621,0,0.45424992
43622,1,0.7451822
43623,1,0.82049274
43624,0,0.16517083
43625,0,0.009275972
43626,1,0.92617404
43627,1,0.8848998
43628,0,0.09105982
43629,0,0.3080906
43630,0,0.16817303
43631,1,0.7332693
43632,0,0.26979038
43633,1,0.75598586
43634,1,0.8577038
43635,0,0.2828678
43636,1,0.7446527
43637,0,0.043294035
43638,0,0.11049283
43639,0,0.4083911
43640,1,0.52198553
43641,0,0.00048642443
43642,0,0.11121717
43643,0,0.018187677
43644,1,0.62072045
43645,0,0.103181064
43646,0,0.13134757
43647,0,0.070707984
43648,0,0.19725364
43649,1,0.7186699
43650,0,0.035557028
43651,0,0.40839744
43652,1,0.94613785
43653,1,0.6246393
43654,0,0.49905896
43655,0,0.28703555
43656,0,0.01655699
43657,0,4.3074266e-05
43658,0,0.12840556
43659,0,0.24831179
43660,0,0.004463623
43661,1,0.6309398
43662,1,0.7085376
43663,0,0.3887118
43664,1,0.7961835
43665,0,0.46286848
43666,0,0.005603236
43667,1,0.7022591
43668,0,0.08506232
43669,0,0.18452832
43670,0,0.30427638
43671,0,0.09549184
43672,1,0.7669721
43673,0,0.19403696
43674,0,0.0762168
43675,0,0.25258547
43676,0,0.010771268
43677,0,0.15168157
43678,0,0.23899183
43679,0,0.27315322
43680,1,0.756419
43681,0,0.34719712
43682,0,0.081498
43683,1,0.573985
43684,0,0.049074404
43685,0,0.2728066
43686,0,0.11692119
43687,0,0.038796246
43688,0,0.18155861
43689,0,0.23711261
43690,0,0.43158114
43691,0,0.15651001
43692,0,0.005803726
43693,1,0.74547166
43694,0,0.032040358
43695,0,0.0024810103
43696,1,0.7187509
43697,1,0.80515605
43698,0,7.236646e-05
43699,0,0.3333068
43700,0,0.25388268
43701,1,0.5868092
43702,0,0.12055081
43703,0,0.418557
43704,0,0.10984347
43705,0,0.050171982
43706,0,0.47005543
43707,0,4.2540464e-06
43708,1,0.6780964
43709,0,0.48005342
43710,0,0.41009375
43711,0,0.4845025
43712,0,0.040371984
43713,0,0.35342893
43714,0,0.3981392
43715,0,0.44211078
43716,0,0.4741491
43717,0,0.44361427
43718,0,0.09853584
43719,0,0.27159324
43720,1,0.6160698
43721,1,0.8706575
43722,1,0.6174495
43723,0,0.07444
43724,0,0.2065829
43725,0,0.2729767
43726,1,0.6592342
43727,1,0.7450672
43728,0,0.11804006
43729,0,0.1424115
43730,0,0.046832513
43731,0,0.13657466
43732,1,0.583695
43733,0,0.26533744
43734,0,0.17777151
43735,0,0.30860326
43736,0,0.04550938
43737,0,0.39606145
43738,0,0.20870067
43739,0,0.37131992
43740,0,0.094236925
43741,1,0.7438924
43742,0,0.15411292
43743,1,0.8117041
43744,1,0.5261668
43745,0,0.20986843
43746,0,0.08558674
43747,0,0.09741633
43748,1,0.67192787
43749,0,0.15341322
43750,1,0.5310168
43751,0,0.027001515
43752,1,0.60422367
43753,0,0.39370146
43754,0,0.4176666
43755,0,0.09267509
43756,0,0.28111893
43757,0,0.17260565
43758,0,0.35792828
43759,0,0.428337
43760,1,0.66334295
43761,0,0.036660243
43762,0,0.29017463
43763,0,0.011286286
43764,0,0.08719179
43765,1,0.7754745
43766,0,0.1598432
43767,1,0.5621712
43768,1,0.629542
43769,1,0.558481
43770,0,0.015007374
43771,1,0.77379566
43772,0,0.07535725
43773,1,0.5417854
43774,0,0.0018151047
43775,0,0.28971806
43776,1,0.8269105
43777,0,0.000307002
43778,0,0.059580676
43779,1,0.6197633
43780,0,0.078098305
43781,1,0.9096123
43782,0,0.22219881
43783,0,0.41546258
43784,1,0.6010643
43785,0,0.035289243
43786,1,0.7894721
43787,0,0.31300575
43788,1,0.73785436
43789,0,0.08107307
43790,0,0.17215969
43791,0,0.16583726
43792,0,0.12120918
43793,1,0.50747544
43794,1,0.8399759
43795,0,0.41440594
43796,0,0.27656445
43797,0,0.2684776
43798,0,0.05428753
43799,1,0.90546554
43800,1,0.5891435
43801,1,0.83747673
43802,0,0.06181204
43803,1,0.8125918
43804,0,0.06405716
43805,1,0.9490293
43806,1,0.76939946
43807,0,0.4066086
43808,1,0.8071292
43809,0,0.35910314
43810,1,0.7862459
43811,1,0.52003497
43812,0,0.25757995
43813,0,0.0931941
43814,1,0.6997264
43815,0,0.16089891
43816,1,0.73350644
43817,1,0.6037159
43818,1,0.78889054
43819,0,0.21085162
43820,1,0.72843075
43821,1,0.53560156
43822,0,0.48315412
43823,0,0.45675614
43824,0,0.49018797
43825,0,0.08821775
43826,0,0.20912705
43827,0,0.19479455
43828,0,0.09168176
43829,1,0.7733671
43830,1,0.74546987
43831,0,0.23654877
43832,0,0.3654412
43833,0,0.03383525
43834,0,0.3422416
43835,0,0.15417394
43836,1,0.6224724
43837,1,0.79447734
43838,1,0.61103
43839,0,0.27363843
43840,0,0.15849288
43841,0,0.03228555
43842,0,0.4846571
43843,0,0.10295762
43844,0,0.34494352
43845,1,0.7282081
43846,1,0.54689485
43847,0,0.48299935
43848,1,0.9258831
43849,1,0.74556327
43850,0,0.067997515
43851,0,0.36595878
43852,0,0.26302946
43853,0,0.48939747
43854,1,0.8503218
43855,1,0.86128974
43856,1,0.7236164
43857,0,0.38511544
43858,0,0.29631266
43859,0,0.22919607
43860,0,0.16864386
43861,0,0.03702741
43862,1,0.8754014
43863,1,0.90470916
43864,0,0.28775048
43865,0,0.4871165
43866,0,0.4886015
43867,0,8.875019e-06
43868,0,0.10464005
43869,0,2.031495e-35
43870,1,0.79256314
43871,1,0.5694226
43872,0,0.04564167
43873,1,0.5657536
43874,1,0.9215403
43875,1,0.50216925
43876,0,0.011513921
43877,1,0.65593904
43878,1,0.8866035
43879,0,0.32046586
43880,1,0.7281542
43881,0,0.055452526
43882,0,0.024495708
43883,0,0.06496202
43884,0,0.41834348
43885,0,0.3241777
43886,0,0.4059471
43887,1,0.9464681
43888,1,0.7209648
43889,0,0.092675894
43890,0,0.49866745
43891,0,0.26911557
43892,1,0.6368675
43893,0,0.046385758
43894,0,0.08693666
43895,1,0.76903075
43896,1,0.7769157
43897,0,0.049419302
43898,1,0.696984
43899,0,0.0064505446
43900,0,0.10713396
43901,0,0.28296754
43902,1,0.5558808
43903,1,0.76753765
43904,0,0.027909724
43905,1,0.7266898
43906,1,0.95064604
43907,0,0.36566627
43908,0,0.48609
43909,0,0.058477953
43910,1,0.8041767
43911,1,0.5704346
43912,1,0.88809633
43913,0,0.17899658
43914,0,0.28692678
43915,0,0.15831867
43916,0,0.35962462
43917,1,0.71650743
43918,0,0.21007058
43919,1,0.7362015
43920,1,0.6548037
43921,0,0.44606557
43922,1,0.7078014
43923,0,0.23751926
43924,1,0.5080154
43925,0,0.14320837
43926,0,0.27665144
43927,0,0.13214615
43928,1,0.8440574
43929,1,0.6237495
43930,0,0.25604925
43931,1,0.8945708
43932,0,0.062308475
43933,0,0.20272373
43934,0,0.01498171
43935,1,0.669449
43936,1,0.746571
43937,0,0.06367595
43938,0,0.40596312
43939,0,0.3838982
43940,1,0.6911748
43941,1,0.86650765
43942,0,0.16017967
43943,0,0.090823635
43944,0,6.5930465e-07
43945,1,0.8424618
43946,0,0.05876603
43947,0,0.12786417
43948,1,0.8321881
43949,0,0.48255867
43950,1,0.8404476
43951,1,0.5148767
43952,1,0.5934785
43953,0,0.064859815
43954,0,0.10464255
43955,0,0.06798728
43956,1,0.7370034
43957,0,7.696491e-06
43958,0,0.047954936
43959,0,0.22885591
43960,0,0.0058221337
43961,0,0.22762024
43962,0,0.34056234
43963,0,0.039912887
43964,0,0.20322958
43965,1,0.8906145
43966,1,0.6702484
43967,1,0.78127897
43968,0,0.45220134
43969,0,0.23287044
43970,0,0.14583339
43971,0,0.36497495
43972,1,0.72565216
43973,0,0.11206297
43974,0,0.03385131
43975,1,0.8588623
43976,0,0.42587906
43977,1,0.68619907
43978,1,0.52410436
43979,1,0.7942818
43980,1,0.7925614
43981,0,0.3232596
43982,0,0.2981621
43983,1,0.71156824
43984,1,0.8637868
43985,1,0.6309991
43986,0,0.3440891
43987,0,0.43811378
43988,0,0.49510747
43989,0,0.022836879
43990,1,0.58067167
43991,0,0.09536166
43992,0,0.48040208
43993,0,0.037245557
43994,0,0.14077874
43995,0,0.37245592
43996,0,0.14791676
43997,0,0.00049775356
43998,0,0.10091571
43999,0,0.18696079
44000,1,0.7704109
44001,0,0.0763128
44002,0,0.12846275
44003,0,0.14822425
44004,1,0.74923116
44005,1,0.8045549
44006,0,0.07570847
44007,0,0.08010523
44008,0,0.03033491
44009,0,0.057027277
44010,0,0.46041188
44011,0,0.052245837
44012,1,0.73562557
44013,0,0.17277199
44014,1,0.7617478
44015,1,0.76232255
44016,0,0.2491498
44017,1,0.63205445
44018,1,0.795826
44019,1,0.69806147
44020,1,0.8078601
44021,1,0.81195337
44022,0,0.012167998
44023,1,0.8132094
44024,0,0.42143473
44025,0,0.017342161
44026,1,0.68410707
44027,0,0.06449638
44028,0,1.4800733e-05
44029,0,0.14373972
44030,0,0.26528233
44031,1,0.84409285
44032,0,0.04927187
44033,0,0.08175726
44034,1,0.881111
44035,1,0.93597084
44036,0,0.36107752
44037,1,0.8774799
44038,0,0.06060263
44039,0,0.22078098
44040,0,0.30377564
44041,0,0.07444623
44042,0,0.44884354
44043,1,0.6033521
44044,0,0.14948939
44045,0,0.09284933
44046,1,0.79005927
44047,0,0.38236016
44048,1,0.759014
44049,1,0.7471024
44050,0,0.13240212
44051,0,0.023219164
44052,0,0.24602294
44053,1,0.7484879
44054,0,0.07187234
44055,0,0.46455395
44056,1,0.5790445
44057,1,0.53756166
44058,1,0.6493065
44059,0,0.06990183
44060,0,0.4114518
44061,0,0.102907695
44062,0,0.23580123
44063,1,0.8842099
44064,1,0.7606543
44065,0,0.049465667
44066,0,0.3046136
44067,0,0.36657897
44068,0,0.2316922
44069,1,0.93051016
44070,0,0.20731871
44071,0,0.28436545
44072,1,0.7115707
44073,0,0.23452124
44074,0,0.26078448
44075,0,0.47105473
44076,0,0.12609096
44077,0,0.49376482
44078,0,0.020211399
44079,1,0.87477505
44080,0,0.12512478
44081,1,0.8876405
44082,0,0.112511836
44083,1,0.7742105
44084,1,0.8451454
44085,0,0.34885377
44086,1,0.64788795
44087,0,0.0043252036
44088,1,0.8653168
44089,0,0.4239728
44090,1,0.75379354
44091,1,0.50966436
44092,0,0.0199831
44093,1,0.54413074
44094,1,0.98245263
44095,1,0.79860866
44096,0,0.280625
44097,1,0.755234
44098,1,0.56074685
44099,0,0.044496194
44100,0,0.399186
44101,1,0.8256571
44102,1,0.82595634
44103,0,0.19343577
44104,0,0.13777284
44105,1,0.57627654
44106,1,0.50534314
44107,0,0.023381397
44108,1,0.70406175
44109,0,0.07532185
44110,0,0.2443326
44111,0,0.41154292
44112,1,0.50246453
44113,0,0.13094205
44114,1,0.88400936
44115,0,0.23952122
44116,0,0.26664802
44117,1,0.76112485
44118,0,0.42774326
44119,1,0.7153011
44120,0,0.0122603
44121,0,0.47747335
44122,1,0.50584805
44123,1,0.7265299
44124,0,0.1997608
44125,0,0.10199972
44126,1,0.7287371
44127,0,0.011268644
44128,0,0.32423702
44129,0,0.42719886
44130,1,0.8267397
44131,0,0.4015926
44132,0,0.31939095
44133,0,0.33000562
44134,1,0.84542114
44135,0,0.100069806
44136,0,0.08660593
44137,0,0.14857364
44138,0,0.28774503
44139,1,0.88736135
44140,1,0.61773956
44141,0,0.11152424
44142,0,0.21556175
44143,0,0.00824522
44144,0,0.1763516
44145,0,0.26957223
44146,1,0.69750667
44147,0,0.4795576
44148,0,0.26940688
44149,0,0.26278257
44150,0,0.10972648
44151,1,0.66776454
44152,1,0.6760669
44153,1,0.6627608
44154,0,0.26952758
44155,0,0.006302603
44156,0,0.28928128
44157,0,0.44350386
44158,1,0.7391248
44159,0,0.047644325
44160,0,0.025624206
44161,0,0.32177022
44162,0,0.1756213
44163,0,0.061158486
44164,1,0.52761215
44165,0,0.16006924
44166,0,0.08478408
44167,1,0.5131651
44168,0,0.012354252
44169,0,0.2888417
44170,0,0.13501707
44171,0,0.12936567
44172,0,0.3555665
44173,0,0.3470534
44174,0,0.26471838
44175,0,0.4846561
44176,0,0.14240009
44177,0,0.32757115
44178,1,0.8529234
44179,0,0.038699184
44180,0,0.4270192
44181,1,0.6255595
44182,1,0.86510146
44183,0,0.46348208
44184,1,0.95452535
44185,0,0.42990106
44186,0,0.41370362
44187,1,0.6183425
44188,0,0.1112062
44189,0,0.16268222
44190,1,0.61202455
44191,0,0.19674452
44192,1,0.52394134
44193,0,3.5607795e-07
44194,1,0.65067446
44195,1,0.69474304
44196,0,0.1725524
44197,0,0.15626934
44198,0,0.4309196
44199,0,0.4923675
44200,0,0.42360848
44201,1,0.91511756
44202,0,0.007788017
44203,0,0.13081385
44204,0,0.1343308
44205,0,0.20887795
44206,0,0.011614685
44207,0,0.055745523
44208,1,0.8246669
44209,1,0.81234854
44210,0,4.7338766e-05
44211,1,0.5614452
44212,1,0.6685407
44213,0,0.016562998
44214,0,0.18890403
44215,0,0.31126356
44216,0,0.23709153
44217,0,0.08856082
44218,0,0.17573862
44219,1,0.9017511
44220,0,0.3867116
44221,0,0.029557796
44222,0,0.267904
44223,0,0.00795277
44224,1,0.80733085
44225,0,0.17324428
44226,0,0.30494675
44227,0,0.45944706
44228,0,0.43296227
44229,0,0.17809196
44230,0,0.12253889
44231,1,0.7037559
44232,1,0.8319367
44233,0,0.32231173
44234,0,0.4387529
44235,0,0.046494745
44236,1,0.83165586
44237,1,0.8739913
44238,1,0.8387224
44239,0,0.18544652
44240,0,0.02592856
44241,0,0.103540935
44242,1,0.78028595
44243,1,0.68348527
44244,0,0.028597038
44245,0,0.46568793
44246,0,0.49770972
44247,1,0.52636313
44248,1,0.7562933
44249,0,0.05233471
44250,1,0.7147048
44251,0,0.39055142
44252,1,0.62976277
44253,1,0.6306879
44254,0,0.23663531
44255,0,0.3002932
44256,1,0.5400983
44257,1,0.7505286
44258,1,0.53902894
44259,0,0.44729847
44260,0,0.13296244
44261,1,0.8827431
44262,0,0.20786051
44263,1,0.8129034
44264,0,0.11875048
44265,0,0.13136356
44266,0,0.102619804
44267,1,0.63241816
44268,0,0.48579666
44269,0,0.26879427
44270,1,0.5262512
44271,1,0.7649117
44272,0,0.48329294
44273,0,0.16588941
44274,0,0.009280676
44275,0,0.25810105
44276,1,0.6106403
44277,1,0.76008564
44278,0,0.25472665
44279,0,0.034980316
44280,1,0.7058201
44281,0,0.25041834
44282,0,0.17632106
44283,1,0.60945
44284,0,0.42733523
44285,1,0.6330921
44286,1,0.6338822
44287,0,0.25148845
44288,1,0.70816827
44289,1,0.78433275
44290,0,0.2627575
44291,1,0.8862381
44292,0,9.9044055e-06
44293,1,0.71847713
44294,1,0.6501355
44295,0,0.21103819
44296,1,0.85064304
44297,0,0.09660365
44298,1,0.5213152
44299,1,0.79747903
44300,0,0.25152093
44301,1,0.8338396
44302,0,0.42233458
44303,0,0.3833206
44304,0,0.042054903
44305,0,0.10259399
44306,1,0.8414722
44307,0,0.35958064
44308,0,0.29935938
44309,0,0.07128017
44310,1,0.7736166
44311,0,0.018091356
44312,0,0.19476818
44313,1,0.54980755
44314,1,0.57025146
44315,0,0.49294317
44316,0,0.05505215
44317,0,0.06603302
44318,0,0.19913413
44319,1,0.7247186
44320,0,0.051875748
44321,0,0.20271066
44322,0,0.47236857
44323,0,0.04828044
44324,0,0.34093973
44325,1,0.50046766
44326,0,0.016517067
44327,0,0.06506362
44328,0,0.35699394
44329,0,0.2939705
44330,0,0.15330204
44331,1,0.7307429
44332,0,0.23448876
44333,0,0.11918102
44334,0,0.18494157
44335,1,0.6047328
44336,0,0.02488497
44337,0,0.078507476
44338,1,0.5565333
44339,0,0.3529964
44340,0,0.36760822
44341,1,0.6858074
44342,1,0.9214384
44343,0,0.4550466
44344,0,0.43636656
44345,0,0.08179948
44346,0,0.24527717
44347,1,0.5425578
44348,1,0.5854748
44349,0,0.14653553
44350,1,0.7211402
44351,0,0.078151464
44352,0,0.41066706
44353,0,0.06762045
44354,0,0.104920745
44355,1,0.67727673
44356,0,0.07403243
44357,0,0.32168114
44358,0,0.38756785
44359,0,0.4959235
44360,1,0.77248186
44361,1,0.70942575
44362,0,0.19713807
44363,0,7.833627e-08
44364,0,0.15137704
44365,0,0.39577788
44366,0,0.40948048
44367,0,0.19459058
44368,1,0.8695027
44369,0,0.20750916
44370,1,0.58540595
44371,0,0.015192694
44372,0,0.07185051
44373,0,0.36626497
44374,0,0.067694195
44375,1,0.73504215
44376,1,0.7799493
44377,1,0.7964143
44378,1,0.5024862
44379,1,0.7186953
44380,1,0.72580755
44381,0,0.49579084
44382,0,0.07701373
44383,1,0.52393854
44384,1,0.59911174
44385,0,0.06926348
44386,1,0.5402396
44387,0,0.04551906
44388,1,0.65687275
44389,0,0.26283863
44390,0,0.013456572
44391,0,0.4080683
44392,0,0.4885095
44393,1,0.7822936
44394,1,0.88222504
44395,0,0.12808655
44396,0,0.29386836
44397,1,0.8080678
44398,0,0.08029111
44399,0,0.14558887
44400,1,0.5306676
44401,0,0.45951706
44402,1,0.6745349
44403,0,0.35581583
44404,0,0.4184063
44405,1,0.764299
44406,1,0.8354228
44407,0,0.11955519
44408,1,0.71477556
44409,1,0.76102406
44410,0,0.34601578
44411,1,0.845969
44412,0,0.058400273
44413,1,0.5906614
44414,1,0.81894016
44415,0,0.27561858
44416,0,0.21809624
44417,0,0.300148
44418,1,0.8962316
44419,0,0.010777092
44420,0,0.11421621
44421,0,0.092780046
44422,0,0.08239868
44423,0,0.49183175
44424,0,0.025613004
44425,1,0.66378695
44426,1,0.64315355
44427,1,0.8853392
44428,0,0.24566342
44429,0,0.07586445
44430,1,0.5825573
44431,0,0.03439643
44432,0,0.018166086
44433,1,0.69296664
44434,0,0.2561806
44435,0,0.07382113
44436,1,0.775523
44437,0,0.4057943
44438,0,0.06298265
44439,0,0.0069736354
44440,0,0.017937785
44441,0,0.34505102
44442,1,0.592625
44443,1,0.65766776
44444,0,0.30808583
44445,1,0.9113991
44446,0,0.43146437
44447,0,0.09122504
44448,0,0.19012284
44449,1,0.7833262
44450,0,0.01593336
44451,1,0.6922301
44452,1,0.54786956
44453,1,0.74874246
44454,1,0.86329496
44455,1,0.92276186
44456,0,0.24253511
44457,1,0.66971576
44458,0,1.317808e-09
44459,0,0.080291614
44460,0,0.036590047
44461,0,0.14376475
44462,0,0.19032495
44463,1,0.8699557
44464,1,0.58258194
44465,0,0.081839025
44466,1,0.69417197
44467,0,0.0006096082
44468,0,0.091587365
44469,1,0.6104522
44470,0,4.227907e-06
44471,0,0.19241863
44472,1,0.8281386
44473,1,0.84712875
44474,0,0.20719214
44475,0,0.26771158
44476,0,0.040849276
44477,0,0.027373023
44478,1,0.6212686
44479,0,0.3135762
44480,0,0.14243591
44481,0,0.07003778
44482,0,0.23446128
44483,1,0.54949796
44484,0,0.070288904
44485,0,0.34095848
44486,1,0.78588057
44487,0,0.47483355
